time,nnz,nrows
-2.9188688128681073,3.978180516937414,2.6020599913279625
-2.9197704751151328,3.978180516937414,2.6020599913279625
-2.6207035490347064,3.3854275148051305,2.3010299956639813
-2.6254147741088376,3.374198257929083,2.3010299956639813
-2.935343628438519,3.3760291817281805,2.3010299956639813
-2.9404858074538813,3.374198257929083,2.3010299956639813
-2.927713330490108,3.3881012015705165,2.3010299956639813
-2.947390694121344,3.365862215402555,2.3010299956639813
-2.939785817503187,3.3760291817281805,2.3010299956639813
-2.905797986701214,4.050998079173384,3.258397804095509
-2.8567602996955883,3.368286884902131,2.957607287060095
-3.1832941539968203,3.708505880955237,2.957607287060095
-2.8352279252308725,2.9722028383790646,2.6570558528571038
-3.115441949101253,2.9041743682841634,2.6570558528571038
-3.7585531396543534,2.984077033902831,2.6570558528571038
-4.476253533188435,2.2405492482826,2.6570558528571038
-4.140261433802853,3.015778756389041,2.6570558528571038
-3.739070416470075,3.0086001717619175,2.6570558528571038
-3.828917422642474,2.8898617212581885,2.6570558528571038
-3.505023530176732,3.3554515201265174,2.6570558528571038
-3.0957444121634565,3.5268559871258747,3.0813473078041325
-4.527243550682788,2.0211892990699383,3.0813473078041325
-4.366531544420414,1.3010299956639813,3.848435455331471
-3.173250944019116,3.6942541120252783,3.0
-3.344323834267647,3.387033701282363,2.6989700043360187
-4.108462542327436,2.8055008581584002,2.6989700043360187
-4.064492734175287,2.8055008581584002,2.6989700043360187
-4.173925197299174,2.6893088591236203,2.6989700043360187
-4.23284413391782,2.6085260335771943,2.6989700043360187
-4.380906669373258,2.0718820073061255,1.380211241711606
-4.679853713888946,1.6989700043360187,1.0791812460476249
-4.696803942579511,1.0413926851582251,1.0791812460476249
-4.690369832574101,0.8450980400142568,1.0791812460476249
-4.679853713888946,0.9030899869919435,1.0791812460476249
-4.681936665037238,1.6434526764861874,1.0791812460476249
-4.694648630553377,1.6020599913279623,1.0791812460476249
-4.09366495819491,2.846955325019824,2.785329835010767
-4.054039296422431,3.0025979807199086,2.785329835010767
-3.2519585721214366,3.6869935662646784,3.586362223307866
-3.729740524473376,3.1562461903973444,3.586362223307866
-3.7230329618529083,3.4584867637982066,3.8355003278673188
-2.6821267104485367,4.784360490921301,4.491585787999154
-3.0181986019193126,3.4410664066392633,2.6954816764901977
-4.454692883534176,2.2600713879850747,2.6954816764901977
-3.8962988804104857,2.8488047010518036,3.586362223307866
-2.739930998254898,4.082066934285113,3.887392218971847
-2.4582984719511587,4.02938377768521,3.586362223307866
-3.9993056841336454,2.8188854145940097,3.586362223307866
-3.567431534702642,3.281260687055013,3.586362223307866
-3.546359117306327,3.281260687055013,3.586362223307866
-3.190318430676529,3.691346764134822,3.0
-3.153471147739345,3.691346764134822,3.0
-2.8941425185446623,4.0475085055940125,3.258397804095509
-2.849842470607274,3.368286884902131,2.957607287060095
-3.5479819002436503,3.377124042346456,2.957607287060095
-3.69152095983827,3.126780577012009,2.957607287060095
-3.1959689843712575,3.7074850119674734,2.957607287060095
-3.4223244107051425,3.4956830676169153,3.586362223307866
-2.6303241084131694,4.179953729631548,3.887392218971847
-2.3615646588103707,4.064420548433594,3.586362223307866
-3.6652246683220446,3.2119210843085093,3.586362223307866
-4.145693958198919,3.422589839851482,2.832508912706236
-3.882994003364033,3.256717745977487,2.531478917042255
-2.803373443848323,3.7771367125041726,4.124895304988493
-2.7087444006046777,3.151676230847048,3.8238653093245114
-3.3836820580362095,3.1809855807867304,3.8238653093245114
-3.3693779055382787,3.185825359612962,3.8238653093245114
-2.647497187209503,4.148324963038817,3.887392218971847
-2.3741763704730374,4.052963128755503,3.586362223307866
-3.8591464186772777,3.11293997608408,3.586362223307866
-3.3330413967040258,3.794975744051132,2.973589623427257
-4.54515513999149,2.3180633349627615,2.973589623427257
-4.552841968657781,2.3180633349627615,2.973589623427257
-3.830737135913554,3.7959494989028033,2.973589623427257
-4.354577730650908,2.3010299956639813,3.586362223307866
-4.166852888087215,3.188647295999717,2.6334684555795866
-3.946767851159498,2.7442929831226763,2.3324384599156054
-4.471083299722345,2.247973266361807,2.3324384599156054
-4.371611069949688,2.8068580295188172,2.3324384599156054
-4.127261172527331,3.095518042323151,2.0
-2.585713714570114,4.217562899669429,3.887392218971847
-2.320695685926689,4.069075809766398,3.586362223307866
-3.5736839710423554,3.336859820916809,3.586362223307866
-3.575312696478064,3.336859820916809,3.586362223307866
-3.47134035476501,3.448087666692341,3.586362223307866
-3.4698118318919704,3.448087666692341,3.586362223307866
-3.316052869248488,3.619823500457278,3.586362223307866
-3.294084141312611,3.619823500457278,3.586362223307866
-3.245926243534001,4.7512868041718495,3.743666521446213
-4.565431095965801,2.0827853703164503,3.6843964784190204
-3.4009907601766565,3.484442207642407,3.4668676203541096
-3.41147059483906,3.484442207642407,3.4668676203541096
-4.4723700991286615,1.4471580313422192,3.586362223307866
-3.948808875314301,2.8419848045901137,2.376576957056512
-3.813410908727593,3.010299956639812,3.586362223307866
-3.854058130423878,2.932473764677153,3.586362223307866
-4.497572880015567,1.9395192526186185,3.151676230847048
-2.569226956198855,4.2280922391569815,3.887392218971847
-2.3078045703936536,4.0754009555138975,3.586362223307866
-3.555814627902843,3.3581252852766488,3.586362223307866
-4.244887733604929,2.6532125137753435,3.586362223307866
-3.67931377901667,3.7702627381705933,3.0863598306747484
-3.571654591815115,3.2826221128780624,2.785329835010767
-3.9921669072986807,3.354876422516234,2.785329835010767
-3.3027785060066615,3.3502480183341627,1.8750612633917
-2.9453601379691428,4.003245054813147,3.0
-3.9399446351751553,2.6148972160331345,3.724930914192398
-3.7569123204946235,1.5563025007672873,3.4239009185284166
-4.133712660915805,2.2278867046136734,3.4239009185284166
-4.123782159408358,2.285557309007774,3.4239009185284166
-4.313363730737707,1.146128035678238,3.4239009185284166
-3.9745302809389442,2.330413773349191,1.6720978579357175
-4.209011524911184,3.070037866607755,2.7075701760979363
-4.045757490560675,3.2586372827240764,2.7075701760979363
-4.133122185662502,3.188647295999717,2.6334684555795866
-3.9248181453813085,2.7442929831226763,2.3324384599156054
-3.4814860601221125,3.7646990637983677,2.5171958979499744
-3.38146033001425,2.869818207979328,2.2174839442139063
-3.8603412637918226,3.400365273349939,2.2174839442139063
-3.4472089336384313,3.4650852875574327,3.586362223307866
-4.239577516576788,2.967547976218862,3.8212514315459414
-3.9028468501540403,2.2405492482826,1.7634279935629373
-3.7222991237112075,1.6020599913279623,1.462397997898956
-4.274088367704952,1.6720978579357175,1.462397997898956
-4.281498311132726,1.6020599913279623,1.462397997898956
-4.161780778092374,2.787460474518415,3.586362223307866
-2.7970052106634493,4.03610966706058,3.887392218971847
-3.9889373052702655,2.5998830720736876,3.586362223307866
-4.158015195409886,2.5998830720736876,3.586362223307866
-4.497572880015567,1.3617278360175928,3.586362223307866
-4.102922996790579,2.561101383649056,2.2624510897304293
-4.5968794788241825,1.792391689498254,2.8555191556678
-4.284832642151542,3.2946866242794433,2.8555191556678
