time,nnz,nrows,ncols
-2.0211423109490076,6.239487173928591,5.788184639196546,5.788184639196546
-1.9826577533604102,4.08289303328818,5.612093733787475,5.612093733787475
-2.9249386980063137,4.229169702539101,5.487155350825497,5.487155350825497
-1.3841445991010084,6.403017514222281,4.989311853860429,4.989311853860429
-1.7347622473705422,6.071602202099649,4.68828630932597,4.68828630932597
-1.1547059512868338,5.795748666831549,4.512190599140767,4.512190599140767
-1.649788820706605,5.076891555629467,4.512190599140767,4.512190599140767
-2.2733241271262994,5.076891555629467,4.512190599140767,4.512190599140767
-1.131678317055661,5.622282426733695,4.387265215784176,4.387265215784176
-2.0071854537725025,5.8287726438192555,4.387265215784176,4.387265215784176
-2.3021292821985955,5.232734438994105,4.387265215784176,4.387265215784176
-1.6043958172296604,6.2476885506826285,5.998115858013685,5.998115858013685
-2.1249520551766308,5.9933621516186655,5.8731769760111225,5.8731769760111225
-1.4249288296335128,6.196761852534323,5.8731769760111225,5.8731769760111225
-2.0850753517948517,5.9916499706092905,5.8731769760111225,5.8731769760111225
-2.0540565111541715,5.381602372759701,5.8731769760111225,5.8731769760111225
-2.5687086242872015,5.400684744041014,5.68062555064508,5.68062555064508
-1.2518298104548995,6.760003066151151,5.299260990651439,5.299260990651439
-1.0725849777679695,6.344794939304758,4.998233175317458,4.998233175317458
-0.976599370371594,6.149908508201996,4.822141916261777,4.822141916261777
-2.0150107350885,6.154862003055361,4.822141916261777,4.822141916261777
-2.108048515352504,6.086487964240796,4.822141916261777,4.822141916261777
-0.9321446247273656,6.004003061201801,4.697203179653477,4.697203179653477
-1.902468522156557,5.49718682915014,4.697203179653477,4.697203179653477
-2.220130176819127,5.975179890616926,4.774363658267323,4.774363658267323
-2.2068426661810756,5.9738779804406414,4.774363658267323,4.774363658267323
-2.145773535527036,4.022180839413665,4.649432223241616,4.649432223241616
-2.176570767634005,5.679912799976618,4.866370053965295,4.866370053965295
-2.1880726079682127,5.6104237914854425,4.866370053965295,4.866370053965295
-0.9454443956028499,6.804758048668832,6.966622242548561,6.966622242548561
-0.2871247931284817,7.879859955374753,6.66559224688458,6.66559224688458
-1.7033370031504822,6.2741347478789615,5.35758422223515,5.35758422223515
-1.6093668854972925,5.263074791651571,5.2326454856268505,5.2326454856268505
-0.612457129624645,7.524644034129843,7.666996002899598,7.666996002899598
-0.6343379578086987,7.48219732944574,7.666996002899598,7.666996002899598
-0.6695253485138635,7.2499757212292435,7.542056954641242,7.542056954641242
-2.850119169635261,4.67387758577765,5.660342682548468,5.660342682548468
-3.0061781461659183,4.680969718465897,5.484251423492787,5.484251423492787
-1.879116908548004,6.324708307853227,5.3593136362668385,5.3593136362668385
-1.7146812809482224,6.324158941674477,5.3593136362668385,5.3593136362668385
-1.5336856050390337,6.567093447117625,5.663672662356227,5.663672662356227
-2.658480405564094,4.74592536276065,5.663672662356227,5.663672662356227
-1.0867039021067013,6.732646220628175,5.663672662356227,5.663672662356227
-1.4535449445286983,5.019178624894263,5.538733297659626,5.538733297659626
-1.076679805128614,4.35566219858541,5.538733297659626,5.538733297659626
-2.855927310609547,4.24659704910637,5.538733297659626,5.538733297659626
-1.086729885584839,6.870888265579735,5.497710399302957,5.497710399302957
-1.0502592836142943,6.696641164563741,5.372772122900816,5.372772122900816
-1.1264149486088406,6.7382000547024905,5.372772122900816,5.372772122900816
-1.3914140678664868,6.3303772423704165,5.813243962725807,5.813243962725807
-2.258598615733387,5.545423407679088,6.391187489490855,6.391187489490855
-1.0314535463586476,7.0447513685969705,6.391187489490855,6.391187489490855
-1.1313314674511386,7.089679078264351,6.391187489490855,6.391187489490855
-1.1598324057660623,6.735686707719744,5.258500796089339,5.258500796089339
-1.7235221111438073,6.088957811394657,4.78138193624174,4.78138193624174
-1.644284190484932,5.822687091133079,4.65644319963344,4.65644319963344
-4.486259163931573,1.0413926851582251,6.622659490431896,6.622659490431896
-1.093834721844185,6.3310262241678705,6.1423644340152,6.1423644340152
-1.5528124996749093,6.2891696158557915,6.1423644340152,6.1423644340152
-1.3075496765939847,6.041321612973303,6.0174256974069005,6.0174256974069005
-1.705540387510317,6.083989673758174,6.0174256974069005,6.0174256974069005
-1.3906286641405787,6.756502985333094,5.338293104398671,5.338293104398671
-1.0688585574009597,6.443122112348447,5.03726310873469,5.03726310873469
-0.9666365673802774,6.262465328660347,4.861175835513029,4.861175835513029
-3.111768820810188,3.9814108401658883,4.861175835513029,4.861175835513029
-0.9248583258716115,6.1302340301621,4.736237098904729,4.736237098904729
-3.123584115465089,3.8263987821876175,4.736237098904729,4.736237098904729
-2.6418004664243875,4.593330380523062,5.872083981475892,5.872083981475892
-2.894319537054191,4.595518266671238,5.69599272242021,5.69599272242021
-2.3403357067541877,6.160009082537524,5.69599272242021,5.69599272242021
-2.339881429746573,6.031105362355941,5.57105398581191,5.57105398581191
