time,nnz,nrows,ncols
-4.468521082957745,2.973589623427257,4.140319451670128,4.140319451670128
-4.3979400086720375,3.040602340114073,3.964259630196849,3.964259630196849
-5.0,1.8195439355418688,3.964259630196849,3.964259630196849
-4.6020599913279625,2.942008053022313,3.839289456006147,3.839289456006147
-3.769551078621726,3.6916118742144164,4.255441364570166,4.255441364570166
-3.653647025549361,3.741387992479269,4.255441364570166,4.255441364570166
-3.7471469690201067,3.7165875776756923,4.13049458852347,4.13049458852347
-3.6903698325741012,3.767304317453273,4.13049458852347,4.13049458852347
-4.3872161432802645,2.574031267727719,4.13049458852347,4.13049458852347
-3.7189666327522723,3.6578204560156973,4.13049458852347,4.13049458852347
-4.229147988357856,2.578639209968072,5.967643435634599,5.967643435634599
-2.8471004036062526,4.267148252391121,4.161128325362499,4.161128325362499
-3.1791420105603,4.010087846998524,4.2342641243787895,4.2342641243787895
-5.045757490560675,2.367355921026019,3.3729120029701067,3.3729120029701067
-3.962573502059376,3.8284020784915933,3.3729120029701067,3.3729120029701067
-5.301029995663981,2.0530784434834195,3.1970047280230456,3.1970047280230456
-5.301029995663981,1.8976270912904414,3.1970047280230456,3.1970047280230456
-4.2839966563652006,3.5160062303860475,3.0718820073061255,3.0718820073061255
-5.301029995663981,2.0644579892269186,3.0718820073061255,3.0718820073061255
-4.267606240177032,3.5126843962171637,3.0718820073061255,3.0718820073061255
-4.026872146400302,3.8195439355418688,3.6532125137753435,3.6532125137753435
-5.3979400086720375,1.9444826721501687,3.6532125137753435,3.6532125137753435
-4.200659450546418,3.643353961976863,3.4771212547196626,3.4771212547196626
-5.522878745280337,1.792391689498254,3.4771212547196626,3.4771212547196626
-4.187086643357144,3.6379897807846855,3.4771212547196626,3.4771212547196626
-5.698970004336019,0.9542425094393249,3.4771212547196626,3.4771212547196626
-5.3979400086720375,1.9493900066449128,3.4771212547196626,3.4771212547196626
-4.187086643357144,3.640878778701618,3.4771212547196626,3.4771212547196626
-4.318758762624412,3.5170638734826545,3.3521825181113627,3.3521825181113627
-5.522878745280337,1.8325089127062364,3.3521825181113627,3.3521825181113627
-4.318758762624412,3.5109469486729727,3.3521825181113627,3.3521825181113627
-5.522878745280337,1.7993405494535817,3.3521825181113627,3.3521825181113627
-5.698970004336019,0.9542425094393249,3.3521825181113627,3.3521825181113627
-5.698970004336019,1.2041199826559248,3.3521825181113627,3.3521825181113627
-5.3979400086720375,1.8573324964312685,3.3521825181113627,3.3521825181113627
-2.9058784041594388,4.080951004379483,4.443153421877831,4.443153421877831
-4.958607314841775,2.510545010206612,4.068408519778162,4.068408519778162
-4.958607314841775,2.5634810853944106,3.8923172607224803,3.8923172607224803
-4.958607314841775,2.53655844257153,3.8923172607224803,3.8923172607224803
-3.381951903287907,4.381295623003826,3.7673785241141804,3.7673785241141804
-4.886056647693163,2.5477747053878224,3.7673785241141804,3.7673785241141804
-3.4078232426041333,4.368993085165246,3.7673785241141804,3.7673785241141804
-4.958607314841775,2.510545010206612,3.7673785241141804,3.7673785241141804
-3.408935392973501,4.369178736637275,3.7673785241141804,3.7673785241141804
-4.920818753952375,2.5599066250361124,3.7673785241141804,3.7673785241141804
-3.354577730650908,4.381078963242833,3.7673785241141804,3.7673785241141804
-5.0,2.499687082618404,4.068408519778162,4.068408519778162
-4.958607314841775,2.5538830266438746,3.8923172607224803,3.8923172607224803
-4.958607314841775,2.526339277389844,3.8923172607224803,3.8923172607224803
-4.920818753952375,2.550228353055094,3.7673785241141804,3.7673785241141804
-4.958607314841775,2.510545010206612,4.068408519778162,4.068408519778162
-4.958607314841775,2.5634810853944106,3.8923172607224803,3.8923172607224803
-4.958607314841775,2.53655844257153,3.8923172607224803,3.8923172607224803
-3.382999658879101,4.381295623003826,3.7673785241141804,3.7673785241141804
-4.886056647693163,2.5477747053878224,3.7673785241141804,3.7673785241141804
-4.958607314841775,2.510545010206612,3.7673785241141804,3.7673785241141804
-3.4111682744057927,4.369178736637275,3.7673785241141804,3.7673785241141804
-4.920818753952375,2.5599066250361124,3.7673785241141804,3.7673785241141804
-3.354577730650908,4.381078963242833,3.7673785241141804,3.7673785241141804
-5.0,2.499687082618404,4.068408519778162,4.068408519778162
-4.958607314841775,2.5538830266438746,3.8923172607224803,3.8923172607224803
-5.0,2.526339277389844,3.8923172607224803,3.8923172607224803
-4.920818753952375,2.537819095073274,3.7673785241141804,3.7673785241141804
-3.43297363384094,4.358049119986747,3.7673785241141804,3.7673785241141804
-3.425968732272281,4.357858648301793,3.7673785241141804,3.7673785241141804
-5.0,2.510545010206612,4.068408519778162,4.068408519778162
-4.958607314841775,2.5634810853944106,3.8923172607224803,3.8923172607224803
-4.958607314841775,2.53655844257153,3.8923172607224803,3.8923172607224803
-3.384049948343599,4.381295623003826,3.7673785241141804,3.7673785241141804
-4.886056647693163,2.5477747053878224,3.7673785241141804,3.7673785241141804
-3.415668775632469,4.368993085165246,3.7673785241141804,3.7673785241141804
-4.958607314841775,2.510545010206612,3.7673785241141804,3.7673785241141804
-3.4111682744057927,4.369178736637275,3.7673785241141804,3.7673785241141804
-4.920818753952375,2.5599066250361124,3.7673785241141804,3.7673785241141804
-3.3575354797578787,4.381078963242833,3.7673785241141804,3.7673785241141804
-4.958607314841775,2.5538830266438746,3.8923172607224803,3.8923172607224803
-5.0,2.526339277389844,3.8923172607224803,3.8923172607224803
-3.421360790031928,4.355221572460413,3.7673785241141804,3.7673785241141804
-4.920818753952375,2.537819095073274,3.7673785241141804,3.7673785241141804
-3.424812155072339,4.358049119986747,3.7673785241141804,3.7673785241141804
-4.920818753952375,2.550228353055094,3.7673785241141804,3.7673785241141804
-4.958607314841775,2.513217600067939,4.068408519778162,4.068408519778162
-4.958607314841775,2.5658478186735176,3.8923172607224803,3.8923172607224803
-3.284832642151542,4.499659594756,3.8923172607224803,3.8923172607224803
-4.958607314841775,2.5390760987927767,3.8923172607224803,3.8923172607224803
-3.2189630613788682,4.513457328390572,3.8923172607224803,3.8923172607224803
-4.886056647693163,2.550228353055094,3.7673785241141804,3.7673785241141804
-3.408935392973501,4.373316665173873,3.7673785241141804,3.7673785241141804
-4.958607314841775,2.513217600067939,3.7673785241141804,3.7673785241141804
-3.40340290437354,4.373647472209218,3.7673785241141804,3.7673785241141804
-4.920818753952375,2.5622928644564746,3.7673785241141804,3.7673785241141804
-5.0,2.510545010206612,4.068408519778162,4.068408519778162
