time,nnz
2.2595652116373888,8.0
1.547278612872582,8.0
1.8162578758007164,8.0
-2.8689173174984943,3.985695859689842
-2.6063300519061476,3.365862215402555
-2.9325088223426787,3.387389826338729
-2.9285488203376615,3.387389826338729
-3.5189588852783014,3.3911116137028023
-3.4548908976636308,2.5921767573958667
-4.492144128304169,2.113943352306837
-3.834192020996214,2.8369567370595505
-3.3605433944073715,4.135895575564019
-3.1757042580051627,3.824646414718352
-4.42021640338319,2.3961993470957363
-4.200659450546418,1.3979400086720377
-4.586700235918748,1.3979400086720377
-3.905109802993349,3.5081255360831993
-3.884056823060945,3.4865721505183562
-4.645891560852599,2.0718820073061255
-2.695839195851414,4.372101545647631
-2.401649480224397,4.068853493671498
-3.2211103532472007,3.6942541120252783
-3.702545900380928,3.289142835932333
-2.28249342834101,3.764325605625984
-2.9940948377771592,3.387033701282363
-3.374409771753544,3.2105860249051563
-4.474955192963154,2.48572142648158
-4.213958789757446,2.0
-4.095284454721319,1.5314789170422551
-4.347753658996677,0.9030899869919435
-4.213958789757446,1.255272505103306
-4.690369832574101,0.9030899869919435
-4.747146969020107,1.255272505103306
-3.456080882146664,3.8729716307384434
-2.823503588469633,4.697011268699447
-3.679913979026936,3.7699678013294426
-3.481892908191049,3.2826221128780624
-3.730930916672023,3.3544926005894364
-2.5531709161685,4.379087862643168
-2.326323075487405,4.106428894793411
-3.8333035295203994,3.3003780648707024
-3.1246255784541543,4.589703915428496
-2.66601900237622,4.784360490921301
-2.835132839648407,4.800717078282385
-2.7491410454007053,4.943078818884006
-2.5304474774163594,4.476425827058011
-3.0166439344065155,4.11800003342128
-2.9470522488552167,4.4985862088175175
-3.106681633162456,3.7801011914679115
-2.684298286851893,4.274988681770685
-2.346120150796763,4.084147133154448
-3.8577983098364865,3.7506626461340558
-4.449771646944906,1.6434526764861874
-3.808046232847005,2.8188854145940097
-2.564383348069407,4.136910727481376
-2.3325872095320404,3.9688097139128584
-4.179798540514359,2.7611758131557314
-2.7274088955567697,4.372359582524323
-2.4243007742030573,4.068853493671498
-3.6990134359558264,3.3066394410242617
-3.9103739152826025,2.887617300335736
-2.5768016552298363,4.376686429261915
-3.2612273666697273,3.682506085939011
-3.2292208676143517,3.682506085939011
-3.721246399047171,3.161667412437736
-3.768683357090499,3.2119210843085093
-4.341035157335565,2.4424797690644486
-4.496209316942819,2.6989700043360187
-3.3808116778446604,3.1809855807867304
-3.054796898179731,4.029546100423748
-2.607348764355188,5.331589240955137
-3.228603621336012,3.681874122128647
-3.7198064739274552,3.1640552918934515
-4.617982957425132,1.5314789170422551
-3.510968723441277,4.110724354380905
-3.0822052321914373,3.710878617685173
-2.9293600827985125,3.8147801457458046
-2.6784139958778637,3.6356847625472226
-3.8277182385449993,3.4608978427565478
-3.6471038953066897,3.095518042323151
-4.546681659952962,2.298853076409707
-4.518557371497695,2.307496037913213
-4.585026652029182,2.307496037913213
-3.182328218194024,5.006915080181949
-2.3330750591012035,4.106768665176806
-3.261559560672233,3.6833172619218826
-3.7282489776947747,3.1604685311190375
-2.5370721866240733,4.259904319515269
-2.2838521939612315,4.076676845705642
-2.3529272112375423,4.100439475279108
-3.780101260955034,3.0729847446279304
-3.7996694348752262,3.3830969299490943
-3.8424525744221922,3.3830969299490943
-4.34008379993015,2.0827853703164503
-2.572903567450684,4.212320803141976
-2.302127540621444,4.078927833680719
-3.692503962086787,3.2933625547114453
-1.644404824384471,5.458903631433818
-3.0557192230019403,4.327031813021159
-3.3895953794193483,3.9968180218795153
-3.205839714881994,3.700790221374347
-4.345823458122039,1.3617278360175928
-4.191789027075778,2.2174839442139063
-4.228412519118745,2.2174839442139063
-3.463555195850921,3.6624745037503095
-3.4117395009018208,2.717670503002262
-3.9192653136468567,3.2278867046136734
-2.6221967079904736,4.322818621007395
-2.3834016196857135,4.094785467819558
-2.709578037123231,4.105476121121821
-2.429719817703149,4.039057018033444
-3.9959797267467585,2.932473764677153
-4.485452247339714,1.9822712330395684
-2.593166982429873,4.20082314871093
-2.325517310210946,4.076349117493459
-3.7248015536596952,3.258876629372131
-4.39040559077478,2.2430380486862944
-4.5376020021010435,1.8573324964312685
-4.347753658996677,2.846955325019824
-4.302770657240282,3.0034605321095067
-4.1220530483708115,2.8129133566428557
-4.107905397309519,2.8129133566428557
-2.9094527489232083,3.7417816961431667
-2.946737116614925,3.9990434996031627
-4.835647144215563,6.267171728403014
-4.435333935747911,5.961658348637715
-4.806875401645539,3.9095025414054154
-2.6844851682360695,4.275679830102703
-2.3482840347842666,4.085290578230065
-3.446626779955933,3.4755259150392805
-4.218963061378868,2.876217840591642
-4.450996737974212,2.2095150145426308
-2.6849369553227334,5.568810483256194
-3.6465646621438355,3.7695988483874463
-3.471417500956154,3.397418542351348
-4.473660722610156,2.247973266361807
-3.881272449572995,3.400365273349939
-4.669586226650809,1.6812412373755872
-2.691316091867302,4.270981456062332
-3.9019796137903326,2.8457180179666586
-3.2665050120994974,3.674769314015426
-3.2372839340505375,3.674769314015426
-3.0597271269600097,4.687858792728387
-2.888129496472671,4.164323108568294
-4.2247537402597635,3.090258052931316
-2.7053993176825952,4.4101189683595505
-2.393706792716398,4.126358727069269
-3.2097148359667584,3.729083757043612
-2.8848889644956524,5.074911477859743
-4.27083521030723,1.6720978579357175
1.0134229163223223,8.056904851336473
1.0749845692601487,7.549003262025788
-2.7206410945551194,4.25491044215453
-2.379804585089195,4.080914958856625
-2.5119063791964034,4.002079626393121
-2.308296258720492,5.555025488269435
-3.503139512605632,3.7096091210726487
-3.404074105393802,2.561101383649056
-3.780389280698562,3.3420276880874717
-4.33913452199613,1.792391689498254
-3.054167193582954,3.8737273806466797
-1.6548263066410673,5.538075819395035
-2.7335401586692707,4.071145290451083
-3.8858896434681083,2.7315887651867388
-4.416801226031377,1.7160033436347992
-4.686132779630847,1.3010299956639813
-1.535337603783131,6.2576785748691846
-4.540607512240769,0.9030899869919435
-2.023370823179564,5.999986970970107
-1.0947120825521492,6.983626287124535
-2.6553150200993234,4.297169380969235
-2.3172386809358767,4.0949600024366655
-2.1527192305305873,4.7363965022766426
-4.118615343229427,2.4265112613645754
-2.654206882750285,4.212853189947111
-3.118843107935485,4.481958315657972
-2.896569180024667,4.149680882482938
-2.9612129865902457,3.564192460626198
-2.553829559598626,4.355470676937438
-2.3306673102865316,4.098747528824818
-2.623737016287389,5.391741157723854
-3.1644229305092275,4.609455668927316
-2.048910789849672,5.454991124043539
-1.9310464500023128,5.424438953178458
-2.839258432419346,5.415540900512855
-2.703854958436123,3.9644010711627313
-3.397083122966655,3.6138418218760693
-4.616184634019569,0.7781512503836436
-2.4203249905776305,4.043283665570575
-4.005243055412372,2.90687353472207
-3.6521413456334475,3.767526899408382
-3.5403045166041656,3.281714970027296
-4.309803919971486,2.997386384397313
-4.002176919254275,3.351216345339342
-4.0034883278458215,3.354876422516234
-2.5960939964073444,4.35953193909363
-3.293665487366736,3.654850090561394
-3.2689836881485683,3.654850090561394
-3.506345410747841,3.420945405921972
-4.192464971931146,2.7745169657285498
-3.855363532411508,2.9370161074648142
-3.6025292828314694,3.1192558892779365
-3.762959208620809,3.1192558892779365
-3.553897966631021,3.865044721693099
-2.652412412217841,4.153021743626138
-2.3796754792077737,4.055340099544181
-3.859963589024718,3.126780577012009
-3.1993447718547885,4.449308659474037
-3.1566108541946907,4.449308659474037
-3.882596115583657,2.5943925503754266
-4.286509456906058,1.6334684555795864
-3.410989220813521,3.5443161417474274
-3.306633647574515,3.266231696689893
-4.692503962086787,0.0
-2.970835454294082,4.7836177651907485
-2.760635444155221,4.301073422940844
-3.473402290896548,3.9564565834098997
-4.230622673923862,2.214843848047698
-3.1572965486738633,3.8816699076720615
-2.635760532697499,4.314183339137378
-2.306215031802644,4.094610863032137
-3.2496760073134725,4.761093010820753
-3.722505390388988,3.2780673308886628
-3.6139471510596106,3.444044795918076
-2.5724327522805495,4.210719715681002
-3.7048266922501285,3.2826221128780624
0.42180128860097277,6.4031205211758175
-3.5715574197200115,2.7024305364455254
-1.969428611310292,4.462218252646241
-2.7392538324446236,5.370533443784165
-3.2287793625820256,4.525368786523637
-3.3809379898162124,3.6956567599361905
-2.882602744060399,5.074911477859743
-2.6394993619478035,4.154819436194173
-2.3665739659532194,4.057057208637422
-4.208309350979882,2.967079734144497
-4.018634490921456,2.3138672203691533
-4.482804102050026,2.5550944485783194
-4.388276691992658,2.6190933306267428
-4.104025267640935,2.2833012287035497
-4.517126416391246,1.2041199826559248
-4.219682687859849,2.615950051656401
-4.354577730650908,2.660865478003869
-2.9753173435696496,5.152664366208894
-2.5990425966577173,4.348849823480575
-2.3640189089736445,4.096597208357894
-3.313533549843526,3.6335694425540916
-3.287450466984432,3.6335694425540916
-3.293221642500477,4.302569010936054
-2.536647603694586,4.3915701954182165
-2.308513591051843,4.1130738935942075
-3.1996885442201273,3.7035492982382303
-3.6996850070098164,3.1920095926536702
-4.411168274405793,2.2405492482826
-4.15676722190199,1.2041199826559248
-2.821469080639126,5.579791596704634
-2.9191391150377237,4.637019155753759
-1.5229858844669166,4.886755733141255
-3.1739634428255794,2.8825245379548803
-3.7950935710974316,2.9222062774390163
-3.728065506182235,3.0813473078041325
-3.7403822331856658,3.0813473078041325
-4.103473782510445,2.294466226161593
-2.099883140764805,5.6845455591036265
-3.977942979398835,2.9656719712201065
-3.237545767171434,5.041384788823133
-4.020451625295905,2.7737864449811935
-2.404470711325541,5.4688758434729445
-3.876050408918173,2.8887409606828927
-4.403402904373539,2.3010299956639813
-4.289036881004725,1.3617278360175928
-4.302770657240282,1.3617278360175928
-2.6901144403398063,4.26097721137248
-2.353033917859785,4.084075567778674
-3.628009088535085,2.979548374704095
-2.79548661620283,4.113709438449504
-4.860120913598763,5.265119835874213
-4.863279432843593,5.543740338619364
-4.87942606879415,5.63171562531272
-2.4759103941021254,4.243831461981921
-2.483988474986283,4.243831461981921
-4.313363730737707,2.785329835010767
-4.320572103387881,2.776701183988411
-3.8575479599336595,3.631950826259217
-3.7117731382624073,3.09795107099415
