time,nnz,nrows,ncols
-2.0514315376867462,5.277815426570865,5.788184639196546,5.788184639196546
-2.019139345581591,4.0712558776812955,5.487155350825497,5.487155350825497
-2.1533042172158767,4.9422809523658415,5.487155350825497,5.487155350825497
-1.912108603233455,4.578008509573256,5.186125355161516,5.186125355161516
-1.863054418822373,4.63127123460121,5.186125355161516,5.186125355161516
-2.324999319818595,4.642029018195423,5.186125355161516,5.186125355161516
-2.329115239130442,4.642266618902673,5.186125355161516,5.186125355161516
-2.3349849922511785,4.6437782752633305,5.186125355161516,5.186125355161516
-2.320881125697232,4.687047135470828,5.186125355161516,5.186125355161516
-1.902874630332957,3.595496221825574,4.885095359497535,4.885095359497535
-4.657577319177793,0.6020599913279624,4.885095359497535,4.885095359497535
-2.2595062523117324,3.9847522781154137,4.885095359497535,4.885095359497535
-2.092325347398492,4.335698551498222,4.885095359497535,4.885095359497535
-2.471053748144699,4.3439007122496065,4.885095359497535,4.885095359497535
-4.681936665037238,1.6020599913279623,4.885095359497535,4.885095359497535
-4.7447274948966935,0.6020599913279624,4.885095359497535,4.885095359497535
-2.4736594300689783,4.3456481414878665,4.885095359497535,4.885095359497535
-2.4959833792224706,5.312811826212088,4.885095359497535,4.885095359497535
-4.7423214251308154,0.0,4.885095359497535,4.885095359497535
-2.4645121999563186,4.349413526814732,4.885095359497535,4.885095359497535
-2.4339409861856467,4.86894405110567,4.885095359497535,4.885095359497535
-3.0378651613984515,3.737510690673476,4.086253023817161,4.086253023817161
-3.6931633920293323,3.4940153747571436,3.785258633357701,3.785258633357701
-3.070034717984175,3.737113094305961,3.785258633357701,3.785258633357701
-3.22178578148156,3.791971201020768,3.785258633357701,3.785258633357701
-3.1319318688382793,4.267664431738859,3.785258633357701,3.785258633357701
-3.3903042316558367,3.601625479553945,3.785258633357701,3.785258633357701
-3.1053838017520126,4.265383924956175,3.785258633357701,3.785258633357701
-2.6315122887156135,5.052239791806353,5.572147561923902,5.572147561923902
-2.730669217472358,4.656318648771342,5.572147561923902,5.572147561923902
-2.585496277966685,4.864356796053565,5.572147561923902,5.572147561923902
