time,nnz,nrows
-1.908881971672976,6.2405492482825995,5.788184639196546
-1.7075644868774877,4.929796852895271,5.487155350825497
-2.1935473204323013,5.936680592100107,5.487155350825497
-2.1896464880145303,5.937962490238801,5.487155350825497
-2.1394044882302867,5.890616602898749,5.487155350825497
-1.707130588623681,0.9542425094393249,5.186125355161516
-2.192210017156373,0.8450980400142568,5.186125355161516
-2.341035157335565,5.618801963293236,5.186125355161516
-2.1457376935516415,4.070850253427573,5.186125355161516
-1.9200305014230408,4.6262479544622765,5.186125355161516
-2.37411469945803,5.627811189744198,5.186125355161516
-2.144634116150815,0.47712125471966244,4.885095359497535
-1.9169383483661646,2.972665592266111,4.885095359497535
-2.481534756475839,5.2998275082154525,4.885095359497535
-2.1051679652979796,4.577457330653359,4.885095359497535
-2.5299027727046317,5.319447528366077,4.885095359497535
-2.5118993215943624,5.322785576278346,4.885095359497535
-2.496352290068527,5.315220698207789,4.885095359497535
-2.5111786388198976,5.30882043310996,4.885095359497535
-2.5122876601236475,5.309621651764335,4.885095359497535
-2.4822790420563696,4.335979142340353,4.885095359497535
-1.329942567665009,6.4031205211758175,4.989311853860429
-1.1760265539982848,6.071882007306125,4.68828630932597
-2.2777972958495782,5.232734438994105,4.68828630932597
-1.66345221536736,6.071882007306125,4.68828630932597
-1.144525669227891,5.622282426733695,4.387265215784176
-2.085415693907514,4.934700401715425,4.387265215784176
-1.835882202775296,5.8287726438192555,4.387265215784176
-2.3340870834890333,5.232734438994105,4.387265215784176
-1.8166760508669326,5.8287726438192555,4.387265215784176
-2.488651484509787,4.934700401715425,4.387265215784176
-2.2566643015127723,5.62222646081631,4.387265215784176
-1.1261518213195867,5.234188147853202,4.086253023817161
-1.9594490821310628,4.641702104827809,4.086253023817161
-1.7170155598660453,4.914818980447473,4.086253023817161
-2.389115296594631,3.5854607295085006,4.086253023817161
-2.3641785998806553,5.109430044772011,4.086253023817161
-2.12177817807243,5.454841812317242,4.086253023817161
-2.3375878532077814,5.204016825466072,4.086253023817161
-2.1440606845016728,5.454878383200971,4.086253023817161
-2.335736081548264,5.1099664378524015,4.086253023817161
-2.2082651520136203,5.415567590603475,4.086253023817161
-2.5101666266475826,4.9146392862341015,4.086253023817161
-2.404038869055033,5.309185000393447,4.086253023817161
-2.6148819117652518,5.2338689012227615,4.086253023817161
-1.1157837037561817,4.890532791927745,3.785258633357701
-1.9325608755142105,4.265383924956175,3.785258633357701
-3.550916733928356,3.586587304671755,3.785258633357701
-2.254752618470866,4.057818194432099,3.785258633357701
-2.068875351828532,4.262854345416193,3.785258633357701
-2.320828394568859,3.0610753236297916,3.785258633357701
-2.4966833513525195,4.945089273558941,3.785258633357701
-2.7299410287015258,4.594381499484654,3.785258633357701
-2.333328545930151,3.585009279902461,3.785258633357701
-2.5126409967323693,4.951497799259428,3.785258633357701
-2.7502172676003114,4.6328013519549085,3.785258633357701
-2.3215981768374405,5.08088251532795,3.785258633357701
-2.5225820787339006,4.832917468222635,3.785258633357701
-2.7870191342730246,4.630499065006644,3.785258633357701
-2.45717955065653,4.987304201977499,3.785258633357701
-2.509388461882634,4.811192819460428,3.785258633357701
-2.409628589920539,5.04786650690754,3.785258633357701
-2.596610059510232,4.766613587544323,3.785258633357701
-2.510217241589864,4.95145409227183,3.785258633357701
-2.7692369674113535,4.5942267574809135,3.785258633357701
-2.6229725592799764,4.945237096683846,3.785258633357701
-2.7876445718766973,4.525692524505011,3.785258633357701
-2.65863473063309,4.917836224620955,3.785258633357701
-1.0328214247461824,7.071882007306125,6.47567118832443
-1.5585562467449448,6.574031267727719,6.173186268412274
-1.3332303139181605,6.294466226161593,5.8731769760111225
-2.0615233061320573,5.7540286140147705,5.8731769760111225
-2.37639101459874,5.3751769315481,5.8731769760111225
-1.2476649355546698,6.012837224705172,5.572147561923902
-1.7985373267424527,5.845949662506678,5.572147561923902
-1.9493998652415474,5.824694536927355,5.572147561923902
-2.3870943460548846,5.591305072770569,5.572147561923902
-2.2005670866219558,5.731158286132505,5.572147561923902
-2.4934435588301276,5.7138037605672745,5.572147561923902
-2.373419451040773,5.666117196461687,5.572147561923902
-1.2056088613156928,5.671331160030856,5.271118729411107
-1.69187330261682,5.545626224205066,5.271118729411107
-1.7964531211655292,5.558814132052196,5.271118729411107
-2.137481626788768,5.548643654757616,5.271118729411107
-2.427874538540541,5.503944496807937,5.271118729411107
-2.4123417819584234,5.522230294048338,5.271118729411107
-2.263410697837925,5.014070891080308,5.271118729411107
-2.0921738926000266,4.449447542355358,5.271118729411107
-2.350716753340072,3.5859117103194342,5.271118729411107
-2.4620915375766304,5.3615824174348345,5.271118729411107
-2.485194668908976,5.248863026026745,5.271118729411107
-2.4790699565463945,5.192743031141627,5.271118729411107
-2.516850784025136,5.335335518720694,5.271118729411107
-2.491054365536555,5.3696647674779205,5.271118729411107
-2.3864562634736606,5.427034701687457,5.271118729411107
-2.5826296263139596,5.408017671801708,5.271118729411107
-2.595758284680185,5.417460067573988,5.271118729411107
-2.4603769844694043,5.22065192361319,5.271118729411107
-2.386196220182606,5.405991430667325,5.271118729411107
-2.344617583295688,5.387195774391409,5.271118729411107
-2.364662047792904,5.416184341845352,5.271118729411107
-0.6137222510092938,7.489958479424835,6.158362492095249
-0.4401926878113757,7.184691430817598,5.856716809700761
-2.4840679011797233,5.451213648633878,5.856716809700761
-0.9092800272738328,7.184691430817598,5.856716809700761
-0.35679908986880593,6.880813592280791,5.55568681403678
-1.2534031613344476,6.870988813760575,5.55568681403678
-2.450547953604208,5.451213648633878,5.55568681403678
-1.2464498782691389,6.872738827472669,5.55568681403678
-1.2223035492274197,6.88024177589548,5.55568681403678
-0.3019508068602983,6.576341350205793,5.254656818372799
-1.2239936617465845,5.419298029391146,5.254656818372799
-2.2986280529149985,5.451213648633878,5.254656818372799
-1.505031866283337,6.553883026643875,5.254656818372799
-2.5107138619777745,5.356211397134524,5.254656818372799
-1.460700535484872,6.563481085394411,5.254656818372799
-0.28330567590181405,6.271841606536499,4.953629238872126
-1.8116312593349424,6.247973266361806,4.953629238872126
-1.7747450084775835,6.232996110392154,4.953629238872126
-1.8234139272252112,6.222716471147583,4.953629238872126
-2.4087928786830703,5.419341026388799,4.953629238872126
-1.833356787780556,6.220108088040055,4.953629238872126
-2.4060463861459263,5.439171580177686,4.953629238872126
-1.836883369204408,6.214843848047698,4.953629238872126
-2.3959252200926535,5.461585557039263,4.953629238872126
-1.8614099729185976,6.214843848047698,4.953629238872126
-2.419856545246426,5.451189061781217,4.953629238872126
-1.8678235902565758,6.217483944213907,4.953629238872126
-2.425494163022675,5.4500087938320005,4.953629238872126
-1.9174048995187538,6.220108088040055,4.953629238872126
-2.425220075182132,5.416673785333922,4.953629238872126
-1.8944319131591578,6.225309281725863,4.953629238872126
-2.4266548802364523,5.392566821248388,4.953629238872126
-1.8799593939020571,6.230448921378274,4.953629238872126
-2.4212072671423566,5.356228608162799,4.953629238872126
-1.8692996487001297,6.232996110392154,4.953629238872126
-2.499541218913939,5.300469394116536,4.953629238872126
-1.8283203415392182,6.2405492482825995,4.953629238872126
-2.4917275672901322,5.216730513950245,4.953629238872126
-1.8147695838324371,6.252853030979893,4.953629238872126
-2.6783001010380807,5.0528862352563815,4.953629238872126
-1.8064691366350514,6.269512944217916,4.953629238872126
-1.2804275973385082,6.7596678446896306,5.299260990651439
-1.1497852108104385,6.344392273685111,4.998233175317458
-1.9944677312960348,6.110589710299249,4.998233175317458
-1.6211299016010252,6.354108439147401,4.998233175317458
-1.0922576695779527,6.004321373782642,4.697203179653477
-1.8897167605838394,5.190398938561916,4.697203179653477
-2.4440136841758022,5.49718682915014,4.697203179653477
-1.5577648844515906,5.577742193770397,4.697203179653477
-2.033898646787227,6.021189299069938,4.697203179653477
-2.593248684560373,5.176395158840494,4.697203179653477
-2.3253822425370307,5.647539444438742,4.697203179653477
-1.9892041112520245,6.008600171761918,4.697203179653477
-2.3886049260108777,5.545623751403204,4.697203179653477
-1.9667049434269877,5.947657673816635,4.697203179653477
-1.0531534135244165,5.610404620580652,4.396181905200037
-1.81864240797155,4.90187225682368,4.396181905200037
-2.2218458543294615,4.936151679530117,4.396181905200037
-1.5392795178450174,4.555433042054658,4.396181905200037
-2.307116964427873,4.911189580163024,4.396181905200037
-1.9489478594330116,4.378634063849602,4.396181905200037
-2.318222559132437,3.9472376078706666,4.396181905200037
-1.7856595896802652,4.946491565902825,4.396181905200037
-1.0380869842237397,5.236962782467758,4.095169351431755
-1.786049492317294,4.380428334683836,4.095169351431755
-2.092978496705439,4.557531261875299,4.095169351431755
-1.5187738560280821,4.391464411839103,4.095169351431755
-2.237518000877338,4.0080889362915775,4.095169351431755
-1.9024719915581068,4.339491191842545,4.095169351431755
-2.1617448510073802,4.570823039525211,4.095169351431755
-1.7573840424307348,4.049062889794125,4.095169351431755
-2.452569914181734,5.3993621635116655,4.095169351431755
-2.448535363134007,5.417375357165822,4.095169351431755
-2.450953801376787,5.376702847712956,4.095169351431755
-2.4372861335126386,5.416524014268653,4.095169351431755
-2.4693956612865673,5.418960520519652,4.095169351431755
-2.4459689987727313,5.428798692062963,4.095169351431755
-2.4698336117956345,5.421633536847814,4.095169351431755
-2.435229812224326,5.382931521415938,4.095169351431755
-2.4420010366072145,5.344525882202363,4.095169351431755
-2.445108834290909,5.346082923667135,4.095169351431755
-2.4461109078330927,5.344172122954542,4.095169351431755
-2.419477588670039,5.406478863943479,4.095169351431755
-2.4189496555630705,5.086007268314859,4.095169351431755
1.4110470024560933,9.012837224705173,7.615950051656401
1.6054472731513847,8.633468455579587,7.313867220369153
-0.5518040053589325,7.301029995663981,7.313867220369153
1.048243645482497,8.76192783842053,7.313867220369153
1.6547895139384854,8.281033367247728,7.012837224705172
-0.49420313348217604,6.444044795918076,7.012837224705172
-1.3051369330364708,6.540329474790874,7.012837224705172
1.0517157747658383,6.895422546039408,7.012837224705172
0.9955759685845159,8.372912002970107,7.012837224705172
-1.3110376489049953,6.517195897949974,7.012837224705172
-1.1526741692145763,6.732393759822968,7.012837224705172
0.8302549612913135,8.525044807036846,7.012837224705172
-0.9303467004267557,6.886490725172482,7.012837224705172
0.6330582070837518,8.371067862271737,7.012837224705172
1.687154254064293,8.004321373782643,6.712649701627211
-0.47940250447561433,5.822951587668936,6.712649701627211
-1.2041755759076525,5.93625982716266,6.712649701627211
1.0524014928998586,5.9564224952843645,6.712649701627211
-1.7292745932175455,6.064457989226918,6.712649701627211
0.9964600090523157,6.079181246047625,6.712649701627211
-1.1589053171159045,6.2405492482825995,6.712649701627211
-0.9244822358565914,6.611723308007342,6.712649701627211
0.12596896309255604,7.949877704036875,6.712649701627211
0.8312008680554505,5.665511573393371,6.712649701627211
-0.8863540741999298,5.736492116223802,6.712649701627211
-2.0316137277515733,5.682836146983582,6.712649701627211
-1.77066890826376,5.800608491087944,6.712649701627211
-1.9516902917816097,5.8587091970537415,6.712649701627211
0.6354214130411361,6.117271295655764,6.712649701627211
0.4729523494392784,8.045322978786658,6.712649701627211
-1.9157348097517222,5.842122882034361,6.712649701627211
-1.9783146477842943,5.7322586249620855,6.712649701627211
-1.9020004071933976,5.883824903484108,6.712649701627211
-1.686008412127128,6.110589710299249,6.712649701627211
0.8407933924512773,8.096910013008056,6.712649701627211
-1.8291605878319468,5.96470783971403,6.712649701627211
-1.7186711401982961,6.02530586526477,6.712649701627211
-1.7183486009894802,6.045322978786658,6.712649701627211
-1.481121668878605,6.290034611362518,6.712649701627211
0.45943621659922274,8.1846914308176,6.712649701627211
-0.2409247104551523,7.184691430817598,6.712649701627211
-1.5575954942622785,6.212187604403958,6.712649701627211
-1.6076055757743621,6.143014800254095,6.712649701627211
0.5404345938734573,8.222716471147583,6.712649701627211
-1.5194914634569152,6.365487984890899,6.712649701627211
-1.355118478844708,6.371067862271736,6.712649701627211
0.22695029230777197,8.02530586526477,6.712649701627211
-1.1144030356316308,6.556302500767287,6.712649701627211
0.4227605040697733,8.096910013008056,6.712649701627211
