time,nnz
-1.9377753746692945,6.143102275224489
-2.914991430024676,4.7347358404209245
-2.7187165875070343,4.848607809069783
-2.5598311077917435,5.177028323470961
-2.6884559220603856,4.724824536653834
-2.4908284037640613,5.2174128720289845
-2.166350009968141,6.05439470350755
-1.9186995092156092,6.0775059853421505
-3.0453248592858353,4.81646667680568
-2.1611798631933468,6.0582437647570915
-2.323885530892517,5.218511873072134
-1.8349605500745247,6.128444505370303
-2.6786522361970415,5.144069572559987
-2.513062549875355,5.473752574865016
-2.5305108252719237,5.433183981197315
-2.329890581364543,5.409381878689328
-2.3654391034550124,5.108351883025347
-2.4147457504515035,5.377411897109891
-2.514228902153602,5.562457032433532
-2.560697313006917,5.509966906716978
-2.16321777438324,5.855399208411535
-2.615340196414752,5.237752290155503
-2.6298830817516703,5.237752290155503
-2.3548735839767763,5.696338911742569
-2.8264990549866447,4.925533824229742
-2.8982082619875476,4.399137010338601
-4.076555464463445,3.1702617153949575
-3.3792062320101532,3.8063156698081135
-2.601664095261645,5.300958331161983
-2.0236316773722214,5.133701738272232
-2.56685766683636,3.0
-2.7686884562689835,5.1252046605475705
-2.5335342508627634,5.608045476613379
-2.224398288936145,5.950246040082861
-2.072838620868507,5.647216654349607
-2.499427365333027,5.177028323470961
-3.1253407898142056,4.4984621857062335
-2.6164126087173436,4.8127061821751855
-2.729714885259729,4.820628316834089
-2.1456714848002116,6.086487964240796
-2.012184527830132,5.712671584131202
-1.9326166536935943,5.162818218386899
