time,nnz
0.0345239,2529400.0
0.0135592,419066.0
0.00306137,282627.0
0.0182408,1428440.0
0.0138626,1018010.0
0.0151319,1422430.0
0.015373,944865.0
0.00405798,270985.0
0.011166,278482.0
0.00390045,133257.0
0.0015264,47970.0
0.0119758,2177900.0
0.0520697,6217020.0
0.0145584,1042860.0
0.012927,442379.0
0.0146338,634736.0
0.00792034,423400.0
0.0358238,2375730.0
0.0268557,1830060.0
0.042666,4528960.0
0.00709316,611368.0
0.00755157,436923.0
0.00333423,45674.0
0.00237171,70568.0
0.00366901,150324.0
0.0178792,2187900.0
0.00149902,39402.0
0.00386464,1074250.0
0.0515406,6961770.0
0.00273345,168341.0
0.00534116,113776.0
0.0359484,2422710.0
0.0294686,1721960.0
0.00300257,121311.0
0.00391869,95634.0
0.045349,4795900.0
0.0879242,8488450.0
0.000162614,1692.0
0.00525864,248258.0
0.0654355,6879130.0
0.00536878,78600.0
0.0312974,2951820.0
0.0146837,474341.0
0.0151442,1676070.0
0.0017274,9966.0
0.0296509,4775710.0
0.00286166,73272.0
0.0379457,3772220.0
0.163357,16398500.0
0.0240709,3107320.0
0.011296,88826.0
0.0520727,1137560.0
0.0266401,1525550.0
0.0030562,205761.0
0.0264874,3512490.0
0.0265898,393364.0
0.0117014,893329.0
0.0179393,2096340.0
0.0217071,2357400.0
0.0100821,242722.0
0.00594722,49670.0
0.0867403,10501900.0
0.0283354,2962280.0
0.0120518,1098220.0
0.00945804,1119220.0
0.0109223,165391.0
0.00837847,237367.0
0.0136977,227793.0
0.0199999,1714180.0
0.0128161,1118380.0
0.00212144,65370.0
0.0497135,5110800.0
0.0154297,330857.0
0.0133103,331301.0
0.0505816,3966410.0
0.0383649,3854870.0
0.0292127,2751230.0
0.0134664,1898300.0
0.00186664,64206.0
0.00165158,35523.0
0.00156006,35964.0
0.025347,2453360.0
0.0316634,3141290.0
0.0239526,2290070.0
0.00232073,161033.0
0.007325,139338.0
0.00285541,278042.0
0.00286651,192578.0
0.00746034,241754.0
0.0178635,1174740.0
0.00363472,369291.0
0.00433154,496980.0
0.0253313,666995.0
0.0383608,5253800.0
0.0518128,5305900.0
0.038395,2434920.0
0.0356617,1716860.0
0.0229232,1714650.0
0.0113153,377107.0
0.0166634,753821.0
0.0598291,7410760.0
0.0152787,1007770.0
0.029025,903453.0
0.0247147,626729.0
0.037015,4129200.0
0.0518068,5020770.0
0.0400105,2844160.0
0.00525136,171117.0
0.0146959,519024.0
0.00840893,500553.0
0.00302368,96276.0
0.00283567,190085.0
0.00859383,456787.0
0.0280856,1675850.0
0.013667,1566730.0
0.0301939,3079540.0
0.0701071,4496570.0
0.0120757,780290.0
0.0165159,542679.0
0.0300699,2523710.0
0.00801172,1003300.0
0.0202842,1550660.0
0.0133954,406788.0
0.0340812,1871720.0
0.00875664,268896.0
0.0295323,2604690.0
0.00631199,506386.0
0.0418302,2323420.0
0.00543317,96788.0
0.0495177,1831600.0
0.0396644,4008840.0
0.0296807,1972570.0
0.0105329,157159.0
0.017637,1644280.0
0.00514475,42558.0
0.00131222,8740.0
0.00139143,66632.0
0.00322058,75768.0
0.0232199,514715.0
0.0483791,6621370.0
0.0158401,1352240.0
0.0296582,2154130.0
0.0440934,3618640.0
0.0161596,1202930.0
0.0239145,1638160.0
0.0134341,293012.0
0.00711247,496980.0
0.0654498,9828110.0
0.0108087,1350580.0
0.00230266,10167.0
0.00123593,3349.0
0.000754106,3488.0
9.78113e-05,544.0
0.00201687,131071.0
0.00155992,91523.0
3.0873e-05,600.0
0.00124478,100396.0
0.000619509,2126.0
0.00241488,82470.0
0.00479765,270985.0
0.0296911,2227100.0
0.0226328,1192770.0
0.00141222,32834.0
0.00175702,122102.0
0.00138847,126496.0
0.000922803,81510.0
0.000188586,3699.0
0.000665234,12597.0
0.000206486,2628.0
9.54617e-05,483.0
1.72197e-05,111.0
0.00324985,47534.0
0.000893607,36175.0
0.000948233,46763.0
0.00036823,3503.0
0.00916316,835033.0
0.010865,594386.0
4.08327e-05,427.0
1.66363e-05,108.0
2.2833e-05,3.0
0.00168626,109019.0
0.0601398,3676130.0
2.77763e-05,52.0
0.000128731,1796.0
0.00113462,53827.0
1.99397e-05,305.0
0.000621112,3712.0
0.000146671,820.0
0.000359517,2769.0
0.000137261,576.0
3.18627e-05,124.0
0.000290955,2137.0
0.000109348,891.0
0.00526652,269923.0
0.0087208,313102.0
0.00511152,274423.0
0.000345094,13944.0
0.00563491,371004.0
0.00145473,5247.0
0.00334282,26195.0
0.0201652,1344890.0
0.00685433,522893.0
0.000824375,31341.0
0.00035486,10834.0
0.00263861,18573.0
4.68923e-05,1258.0
0.000101552,1699.0
0.000280791,2244.0
0.000604949,3725.0
0.000150787,830.0
0.000363183,2809.0
0.000125531,587.0
3.16663e-05,128.0
0.00016722,630.0
0.0361635,2768040.0
5.7279e-05,876.0
0.00131532,228564.0
0.000341387,6722.0
0.000332731,4978.0
0.000735817,9937.0
0.0369514,2076980.0
0.0234577,2143020.0
0.000596626,9350.0
0.000956146,10980.0
4.64093e-05,243.0
0.00180461,140842.0
7.66487e-05,4118.0
0.00091676,70567.0
0.000962636,5871.0
0.000438015,3371.0
4.93257e-05,271.0
0.00177549,72458.0
0.000569576,24088.0
0.000828852,4914.0
9.56217e-05,1014.0
0.0020719,53206.0
0.000991438,29912.0
0.000460675,10817.0
0.00104498,18560.0
0.00115861,27452.0
0.00179172,33560.0
0.0018629,38841.0
0.00074921,36418.0
0.000923276,61120.0
3.06493e-05,640.0
0.000355114,5300.0
0.000137071,2810.0
0.00249541,60808.0
0.0160943,1998000.0
0.00345653,665332.0
0.000755146,5251.0
1.399e-05,55.0
0.00373224,554926.0
0.00155582,28086.0
0.000443988,8733.0
0.000354223,4882.0
3.0596e-05,445.0
1.2933e-05,9.0
0.000822758,41260.0
0.000520587,3286.0
0.000333794,2337.0
0.000123338,463.0
3.2943e-05,93.0
0.000309194,6000.0
0.000121111,2879.0
2.1323e-05,131.0
0.000106498,1358.0
2.33393e-05,11.0
0.000102858,1354.0
6.78923e-05,1358.0
0.00796218,333072.0
0.00107325,88580.0
0.000497151,16009.0
0.000174017,1677.0
0.00147126,10351.0
0.00129979,9375.0
0.000573219,3542.0
0.000447045,3038.0
0.000149007,699.0
0.000232586,1729.0
3.7176e-05,307.0
2.67827e-05,60.0
0.00091013,5787.0
4.9669e-05,1473.0
0.000186097,5951.0
0.00535216,159105.0
0.0141946,370521.0
0.00181065,96591.0
3.9796e-05,260.0
0.00179999,95800.0
0.00184501,46782.0
0.00972108,492868.0
0.00735783,504097.0
0.192239,9770130.0
0.0286754,4748850.0
0.000113298,2928.0
0.000794122,6719.0
5.3229e-05,276.0
4.48823e-05,190.0
0.000208073,24248.0
0.00142628,145788.0
3.31427e-05,124.0
6.80823e-05,684.0
0.0029138,45086.0
0.000159384,2137.0
0.000105775,891.0
0.00635028,254435.0
0.00314056,38814.0
5.1809e-05,951.0
0.000127068,1134.0
0.0204627,1193900.0
0.00130528,106716.0
0.00143709,68643.0
0.0213832,1344890.0
0.00253799,226940.0
2.83327e-05,140.0
8.32153e-05,282.0
4.61523e-05,177.0
1.7993e-05,24.0
1.65963e-05,2.0
0.000578676,16557.0
0.000466941,10166.0
0.000390469,11990.0
0.00933643,66165.0
0.0273682,2484460.0
3.0536e-05,253.0
0.000448522,2064.0
0.0248433,1768840.0
0.000220529,16161.0
0.00019772,6552.0
5.53023e-05,2063.0
1.4243e-05,51.0
5.03593e-05,1508.0
1.5673e-05,79.0
0.00574401,95721.0
0.00910888,1012670.0
0.000906803,16382.0
0.00124233,14194.0
0.0175741,1422430.0
0.012345,941625.0
0.00304736,243319.0
0.00171255,123240.0
0.00162118,119702.0
0.000994142,79666.0
0.000685424,1905.0
0.000323961,1094.0
0.000251662,2043.0
2.3993e-05,17.0
0.00137126,20940.0
0.000556133,3533.0
0.000405626,2792.0
0.000192433,538.0
0.00015825,1030.0
3.45827e-05,142.0
2.3916e-05,22.0
0.0160041,1337010.0
0.0117214,1181240.0
0.00596993,478534.0
0.00550194,407778.0
0.00201619,145485.0
