time,nnz,nrows
-2.720609139655032,4.9422809523658415,5.487155350825497
-1.7758063220672637,5.581596985000285,4.741435255767935
-2.6945884354900995,4.008770449937752,6.747599003619292
-2.486168693397958,5.112698820454912,5.563819133923581
-2.18459626995123,5.959294736401947,5.817627501616344
-1.9321929190896063,4.86841518324377,5.437157361761693
-2.1500495605947916,4.602070848554296,5.312219683273972
-2.2539218670444954,4.895676638947812,5.312219683273972
-2.990608600671281,4.992562353845644,4.9925711896793805
-2.5984409361997263,4.864938046010268,5.2168491473545435
-1.7512251332188051,5.610971934203102,6.776365529144103
-2.6133512420651113,4.572894825883377,6.092580300691311
-2.549676975506194,4.896267106698203,6.092580300691311
-3.35984167108035,2.7810369386211318,4.185768733433613
-2.5598862788162418,4.984081539008945,4.673168413110412
-2.0968741851911767,4.8211596602635955,6.28633519168761
-3.2199672691721193,3.760723972141952,6.446568231376214
-3.3198785132137156,3.4643404846276673,5.418539921951662
-4.420262120998044,1.591064607026499,6.1428835547538485
-2.947125299942809,4.514786748070465,5.729539773925538
-3.029258532189205,3.693023067923694,6.145538235712233
-2.78523030612109,4.056790548274383,6.145538235712233
-2.915516667455485,3.837588438235511,6.020601569978437
-2.685220875977381,4.5950219867841815,5.100122305909945
-3.945559318726543,3.200303182981585,5.495501322224763
-3.582795775037586,3.628491104967123,5.370563048169465
-3.9918343400121,3.14674801363064,5.370563048169465
-1.9914509247122756,5.794202140792856,5.610874064304475
-2.190399887756973,5.296608157948572,5.610874064304475
-4.428998491197531,0.47712125471966244,7.235927208714402
-2.544164251233323,4.628358272887206,4.652874597749478
-3.6671799326404066,3.522574632691177,6.370142847051102
-2.251581702870525,6.031105362355941,5.57105398581191
-4.3103156252204915,1.6989700043360187,4.60496005993935
-3.782700341023504,2.6009728956867484,4.60496005993935
-3.0041314896368583,4.372285873345277,4.60496005993935
-3.3305548029775642,3.340047317661393,6.902136206911814
-3.907451282958214,2.989004615698537,6.777197651657356
-2.199407318172743,5.830011578288079,5.830512323654112
-2.002052104807829,6.175885644334923,5.830512323654112
-2.375062315409658,5.815527276919718,5.331761240775492
-2.691444123023532,4.007192823557041,4.403051852588134
-4.291275794588674,2.552668216112193,3.4239009185284166
-3.4967583179560418,3.4933186082321015,3.4102709642521845
-4.562048186738788,1.7558748556724915,3.4102709642521845
-4.426169133022594,2.305351369446624,2.369215857410143
-4.137658086626726,3.031408464251624,2.369215857410143
-3.9739531888419437,2.1271047983648077,2.1931245983544616
-4.340854238990143,2.843855422623161,2.1931245983544616
-4.337157205970186,2.833784374656479,2.1931245983544616
-2.429196794922421,4.279826581794015,4.810870717201633
-3.136114112018896,5.161787118745523,4.214446445718394
-2.832142349187064,4.877877919205502,4.038898212114533
-2.594440216810559,4.28535474103037,3.737907923374639
-2.9320777644751446,4.506856655023323,3.737907923374639
-2.9365953280171277,4.381494132878298,3.737907923374639
-2.513324458341552,4.014184397501279,3.5618166643189575
-3.0418505425183415,4.310374642047612,3.5618166643189575
-4.218493788023694,3.074816440645175,3.0195316845312554
-4.247242655295806,2.8603380065709936,3.0195316845312554
-4.261994413039352,2.815577748324267,3.0195316845312554
-4.160740097396434,3.1386184338994925,3.0195316845312554
-4.460932687600651,2.530199698203082,3.4239009185284166
-4.727005676703563,1.146128035678238,3.247973266361807
-3.240748522244192,4.586722297518069,3.9912703891951
-3.4186193112900134,4.28230482837057,3.6902847025126295
-3.390683115706914,2.469822015978163,3.514149134475437
-4.274804891281293,2.5943925503754266,3.4102709642521845
-4.086265598995943,2.7701152947871015,3.4102709642521845
-4.5923372154159035,0.9030899869919435,3.4102709642521845
-2.897875144265474,3.869055618701908,2.3979400086720375
-2.924398299055448,3.6591552809406296,2.2227164711475833
-3.11781939094067,3.5425764762605296,2.2227164711475833
-2.9518574110845934,4.822769396207529,4.395029188533373
-2.939203982426617,2.406540180433955,4.218955417728722
-3.144264659472725,4.814247595731921,4.218955417728722
-3.3072517551810905,3.7932314470565207,5.079391104335543
-3.75336110862125,3.2940250940953226,4.903301653962238
-3.5443208773202763,3.3529539117100877,3.4102709642521845
-4.042017954524788,2.73559889969818,3.4102709642521845
-4.474705059531966,2.575187844927661,3.4102709642521845
-4.604913102910541,1.7853298350107671,3.4102709642521845
-3.265963856084381,3.532117116248804,4.124895304988493
-3.1868722216389336,2.876217840591642,3.8238653093245114
-3.1603855892279453,2.494154594018443,3.64777405026883
