614023.0,614023.0,1750000.0,0.0283992,0.0134205,0.01354,0.0369299,0.02872,32.0
614023.0,614023.0,189590.0,0.00514711,0.00492628,0.00541788,0.00668754,0.00839912,32.0
48785.0,48785.0,1180000.0,0.0158463,0.0150328,0.0317497,0.0160143,0.0227527,32.0
409349.0,409349.0,127937.0,0.00354393,0.00313704,0.00356883,0.00378791,0.00404139,32.0
409349.0,409349.0,1090000.0,0.00748124,0.00700337,0.00731804,0.0070731,0.00740613,32.0
24393.0,24393.0,170897.0,0.00523366,0.00451236,0.0111631,0.00580224,0.0133076,32.0
24393.0,24393.0,674175.0,0.00900359,0.00861127,0.0155337,0.00915804,0.0201409,32.0
24393.0,24393.0,419012.0,0.00450849,0.00325189,0.00350905,0.00355477,0.00664869,32.0
995671.0,995671.0,3550000.0,0.0464253,0.0327437,0.0350996,0.0408125,0.0734892,32.0
995671.0,995671.0,2130000.0,0.0206538,0.0189555,0.0380958,0.0392363,0.0537955,32.0
746753.0,746753.0,1250000.0,0.00997042,0.00878661,0.0096867,0.00953558,0.009112,32.0
718980.0,718980.0,15300000.0,0.099986,0.0952241,0.102233,0.100924,0.137309,32.0
479320.0,479320.0,10000000.0,0.062491,0.0555753,0.0811947,0.0611715,0.106266,32.0
479320.0,479320.0,251585.0,0.00339683,0.00287463,0.00509145,0.00288478,0.00666759,32.0
479320.0,479320.0,10200000.0,0.073113,0.0530445,0.0580858,0.0600457,0.0853248,32.0
359490.0,359490.0,7600000.0,0.0467953,0.039594,0.04861,0.046576,0.0786656,32.0
359490.0,359490.0,7430000.0,0.0434721,0.037391,0.058886,0.0506555,0.0640031,32.0
359490.0,359490.0,282627.0,0.00282797,0.00272691,0.00406317,0.0028422,0.00793783,32.0
359490.0,359490.0,7460000.0,0.0368175,0.0315904,0.0439187,0.0423303,0.0933091,32.0
359490.0,359490.0,7590000.0,0.0357218,0.034094,0.0345671,0.0525547,0.0724902,32.0
66396.0,66396.0,1410000.0,0.0225919,0.0113151,0.0148833,0.0156757,0.0217942,32.0
66396.0,66396.0,218255.0,0.0160416,0.00571909,0.00577071,0.00818834,0.0119201,32.0
49797.0,49797.0,314186.0,0.00593333,0.00403719,0.00932,0.00761291,0.0134334,32.0
49797.0,49797.0,150105.0,0.00408564,0.00290769,0.00426852,0.00299012,0.00388417,32.0
13800000.0,13800000.0,4830000.0,0.0581225,0.0564659,0.0626936,0.0590568,0.0621787,32.0
10300000.0,10300000.0,7860000.0,0.0900588,0.0900244,0.0965353,0.0923982,0.0970465,32.0
89219.0,89219.0,1420000.0,0.0106291,0.00873654,0.00972073,0.0228694,0.011476,32.0
59479.0,59479.0,941625.0,0.00795907,0.00764477,0.0137422,0.0132764,0.0120067,32.0
110271.0,110271.0,2270000.0,0.0367533,0.0229955,0.0330704,0.0243466,0.0406629,32.0
110271.0,110271.0,1970000.0,0.017076,0.0140936,0.0240079,0.0159531,0.0214171,32.0
55136.0,55136.0,237734.0,0.00547624,0.00450219,0.00541461,0.00944709,0.0100994,32.0
55136.0,55136.0,786080.0,0.0165127,0.00690583,0.00732,0.00775319,0.0150491,32.0
9260000.0,9260000.0,6380000.0,0.118492,0.103877,0.112644,0.1087,0.130086,32.0
6170000.0,6170000.0,1730000.0,0.0217822,0.0211035,0.0301787,0.0254867,0.0309137,32.0
